ST,STATE,OCC_TITLE,A_MEAN
AL,Alabama,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",53700
AL,Alabama,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",74410
AL,Alabama,"Electronic Equipment Installers and Repairers, Motor Vehicles",27900
AL,Alabama,Electronic Home Entertainment Equipment Installers and Repairers,48160
AL,Alabama,Security and Fire Alarm Systems Installers,40830
AL,Alabama,Aircraft Mechanics and Service Technicians,67090
AL,Alabama,Automotive Body and Related Repairers,41370
AL,Alabama,Automotive Glass Installers and Repairers,38300
AL,Alabama,Automotive Service Technicians and Mechanics,39340
AL,Alabama,Bus and Truck Mechanics and Diesel Engine Specialists,41110
AL,Alabama,Farm Equipment Mechanics and Service Technicians,38440
AL,Alabama,"Mobile Heavy Equipment Mechanics, Except Engines",47170
AL,Alabama,Rail Car Repairers,39510
AL,Alabama,Motorboat Mechanics and Service Technicians,34490
AL,Alabama,Motorcycle Mechanics,35300
AL,Alabama,Outdoor Power Equipment and Other Small Engine Mechanics,34140
AL,Alabama,Bicycle Repairers,28110
AL,Alabama,Recreational Vehicle Service Technicians,38650
AL,Alabama,Tire Repairers and Changers,24530
AL,Alabama,Mechanical Door Repairers,35800
AL,Alabama,"Control and Valve Installers and Repairers, Except Mechanical Door",41720
AL,Alabama,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",39590
AL,Alabama,Home Appliance Repairers,37620
AL,Alabama,Industrial Machinery Mechanics,50610
AL,Alabama,"Maintenance Workers, Machinery",39540
AL,Alabama,Millwrights,41730
AL,Alabama,"Refractory Materials Repairers, Except Brickmasons",71990
AL,Alabama,Electrical Power-Line Installers and Repairers,65060
AL,Alabama,Telecommunications Line Installers and Repairers,36210
AL,Alabama,Medical Equipment Repairers,46580
AL,Alabama,Musical Instrument Repairers and Tuners,34920
AL,Alabama,Watch Repairers,36100
AL,Alabama,"Precision Instrument and Equipment Repairers, All Other",53700
AL,Alabama,"Maintenance and Repair Workers, General",38010
AL,Alabama,"Coin, Vending, and Amusement Machine Servicers and Repairers",34000
AL,Alabama,Commercial Divers,49840
AL,Alabama,Locksmiths and Safe Repairers,29310
AL,Alabama,Manufactured Building and Mobile Home Installers,35430
AL,Alabama,Riggers,44020
AL,Alabama,"Helpers--Installation, Maintenance, and Repair Workers",25350
AL,Alabama,"Installation, Maintenance, and Repair Workers, All Other",38700
AL,Alabama,Production Occupations,34890
AL,Alabama,First-Line Supervisors of Production and Operating Workers,58970
AL,Alabama,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",51130
AL,Alabama,"Coil Winders, Tapers, and Finishers",37320
AL,Alabama,Electrical and Electronic Equipment Assemblers,31170
AL,Alabama,Electromechanical Equipment Assemblers,34330
AL,Alabama,Engine and Other Machine Assemblers,45210
AL,Alabama,Structural Metal Fabricators and Fitters,36260
AL,Alabama,Fiberglass Laminators and Fabricators,32320
AL,Alabama,Team Assemblers,34480
AL,Alabama,"Assemblers and Fabricators, All Other",26700
AL,Alabama,Bakers,24150
AL,Alabama,Butchers and Meat Cutters,28890
AL,Alabama,"Meat, Poultry, and Fish Cutters and Trimmers",23130
AL,Alabama,Slaughterers and Meat Packers,25920
AL,Alabama,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",26020
AL,Alabama,Food Batchmakers,26450
AL,Alabama,Food Cooking Machine Operators and Tenders,27370
AL,Alabama,"Food Processing Workers, All Other",26590
AL,Alabama,"Computer-Controlled Machine Tool Operators, Metal and Plastic",36640
AL,Alabama,"Computer Numerically Controlled Machine Tool Programmers, Metal and Plastic",43260
AL,Alabama,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",31820
AL,Alabama,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",42910
AL,Alabama,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",49340
AL,Alabama,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",31730
AL,Alabama,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",40530
AL,Alabama,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",30830
AL,Alabama,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",38980
AL,Alabama,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",40610
AL,Alabama,Machinists,42270
AL,Alabama,Metal-Refining Furnace Operators and Tenders,43490
AL,Alabama,"Pourers and Casters, Metal",44080
AL,Alabama,"Patternmakers, Metal and Plastic",37800
AL,Alabama,Foundry Mold and Coremakers,43570
AL,Alabama,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",34940
AL,Alabama,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",28960
AL,Alabama,Tool and Die Makers,47140
AL,Alabama,"Welders, Cutters, Solderers, and Brazers",39170
AL,Alabama,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",39120
AL,Alabama,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",51320
AL,Alabama,"Layout Workers, Metal and Plastic",37280
AL,Alabama,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",33020
AL,Alabama,"Tool Grinders, Filers, and Sharpeners",30590
AL,Alabama,Prepress Technicians and Workers,32250
AL,Alabama,Printing Press Operators,29190
AL,Alabama,Print Binding and Finishing Workers,26880
AL,Alabama,Laundry and Dry-Cleaning Workers,20240
AL,Alabama,"Pressers, Textile, Garment, and Related Materials",19960
AL,Alabama,Sewing Machine Operators,23030
AL,Alabama,Shoe and Leather Workers and Repairers,22500
AL,Alabama,"Sewers, Hand",25410
AL,Alabama,"Tailors, Dressmakers, and Custom Sewers",24980
AL,Alabama,Textile Bleaching and Dyeing Machine Operators and Tenders,27800
AL,Alabama,"Textile Cutting Machine Setters, Operators, and Tenders",24820
AL,Alabama,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",27020
AL,Alabama,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",32190
AL,Alabama,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",35950
AL,Alabama,Upholsterers,33300
AL,Alabama,"Textile, Apparel, and Furnishings Workers, All Other",31210
AL,Alabama,Cabinetmakers and Bench Carpenters,29220
AL,Alabama,Furniture Finishers,30570
AL,Alabama,"Sawing Machine Setters, Operators, and Tenders, Wood",26670
AL,Alabama,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",26950
AL,Alabama,"Woodworkers, All Other",26950
AL,Alabama,Power Distributors and Dispatchers,83140
AL,Alabama,Power Plant Operators,66110
AL,Alabama,Stationary Engineers and Boiler Operators,47930
AL,Alabama,Water and Wastewater Treatment Plant and System Operators,44610
AL,Alabama,Chemical Plant and System Operators,66540
AL,Alabama,Gas Plant Operators,66330
AL,Alabama,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",47960
AL,Alabama,"Plant and System Operators, All Other",66690
AL,Alabama,Chemical Equipment Operators and Tenders,53460
AL,Alabama,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",38280
AL,Alabama,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",33520
AL,Alabama,"Grinding and Polishing Workers, Hand",25780
AL,Alabama,"Mixing and Blending Machine Setters, Operators, and Tenders",39440
AL,Alabama,"Cutters and Trimmers, Hand",24450
AL,Alabama,"Cutting and Slicing Machine Setters, Operators, and Tenders",35160
AL,Alabama,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",37030
AL,Alabama,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",43520
AL,Alabama,"Inspectors, Testers, Sorters, Samplers, and Weighers",34100
AL,Alabama,Jewelers and Precious Stone and Metal Workers,40260
AL,Alabama,Dental Laboratory Technicians,35950
AL,Alabama,Medical Appliance Technicians,36860
AL,Alabama,Ophthalmic Laboratory Technicians,30350
AL,Alabama,Packaging and Filling Machine Operators and Tenders,28270
AL,Alabama,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",30700
AL,Alabama,"Painters, Transportation Equipment",42340
AL,Alabama,"Painting, Coating, and Decorating Workers",30370
AL,Alabama,Photographic Process Workers and Processing Machine Operators,27960
AL,Alabama,Adhesive Bonding Machine Operators and Tenders,43160
AL,Alabama,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",30160
AL,Alabama,Cooling and Freezing Equipment Operators and Tenders,28190
AL,Alabama,Etchers and Engravers,32720
AL,Alabama,"Molders, Shapers, and Casters, Except Metal and Plastic",25030
AL,Alabama,"Paper Goods Machine Setters, Operators, and Tenders",39080
AL,Alabama,Tire Builders,52540
AL,Alabama,Helpers--Production Workers,24600
AL,Alabama,"Production Workers, All Other",27780
AL,Alabama,Transportation and Material Moving Occupations,31790
AL,Alabama,Aircraft Cargo Handling Supervisors,44400
AL,Alabama,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",48520
AL,Alabama,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,56330
AL,Alabama,"Airline Pilots, Copilots, and Flight Engineers",100790
AL,Alabama,Commercial Pilots,89890
AL,Alabama,Air Traffic Controllers,89990
AL,Alabama,Airfield Operations Specialists,53470
AL,Alabama,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",24980
AL,Alabama,"Bus Drivers, Transit and Intercity",25570
AL,Alabama,"Bus Drivers, School or Special Client",19020
AL,Alabama,Driver/Sales Workers,31280
AL,Alabama,Heavy and Tractor-Trailer Truck Drivers,39050
AL,Alabama,Light Truck or Delivery Services Drivers,29600
AL,Alabama,Taxi Drivers and Chauffeurs,23990
AL,Alabama,"Motor Vehicle Operators, All Other",29390
AL,Alabama,Locomotive Engineers,60660
AL,Alabama,"Rail Yard Engineers, Dinkey Operators, and Hostlers",51630
AL,Alabama,"Railroad Brake, Signal, and Switch Operators",39610
AL,Alabama,Railroad Conductors and Yardmasters,57430
AL,Alabama,"Rail Transportation Workers, All Other",40670
AL,Alabama,Sailors and Marine Oilers,42350
AL,Alabama,"Captains, Mates, and Pilots of Water Vessels",94290
AL,Alabama,Ship Engineers,*
AL,Alabama,Parking Lot Attendants,21880
AL,Alabama,Automotive and Watercraft Service Attendants,22690
AL,Alabama,Transportation Inspectors,78320
AL,Alabama,"Transportation Workers, All Other",34660
AL,Alabama,Conveyor Operators and Tenders,38230
AL,Alabama,Crane and Tower Operators,50070
AL,Alabama,Excavating and Loading Machine and Dragline Operators,41730
AL,Alabama,"Loading Machine Operators, Underground Mining",49320
AL,Alabama,Hoist and Winch Operators,50920
AL,Alabama,Industrial Truck and Tractor Operators,31960
AL,Alabama,Cleaners of Vehicles and Equipment,22740
AL,Alabama,"Laborers and Freight, Stock, and Material Movers, Hand",24530
AL,Alabama,Machine Feeders and Offbearers,28750
AL,Alabama,"Packers and Packagers, Hand",23110
AL,Alabama,"Pump Operators, Except Wellhead Pumpers",51210
AL,Alabama,Refuse and Recyclable Material Collectors,29490
AL,Alabama,Mine Shuttle Car Operators,58960
AL,Alabama,"Tank Car, Truck, and Ship Loaders",38700
AL,Alabama,"Material Moving Workers, All Other",28670
AK,Alaska,All Occupations,56710
AK,Alaska,Management Occupations,108770
AK,Alaska,Chief Executives,166790
AK,Alaska,General and Operations Managers,107320
AK,Alaska,Legislators,44950
AK,Alaska,Advertising and Promotions Managers,95230
AK,Alaska,Marketing Managers,106720
AK,Alaska,Sales Managers,105900
AK,Alaska,Public Relations and Fundraising Managers,115180
AK,Alaska,Administrative Services Managers,100280
AK,Alaska,Computer and Information Systems Managers,120600
AK,Alaska,Financial Managers,111010
AK,Alaska,Industrial Production Managers,117370
AK,Alaska,Purchasing Managers,102270
AK,Alaska,"Transportation, Storage, and Distribution Managers",89210
AK,Alaska,Human Resources Managers,113880
AK,Alaska,Training and Development Managers,88100
AK,Alaska,Construction Managers,127810
AK,Alaska,"Education Administrators, Preschool and Childcare Center/Program",65510
AK,Alaska,"Education Administrators, Elementary and Secondary School",107410
AK,Alaska,"Education Administrators, Postsecondary",114960
AK,Alaska,"Education Administrators, All Other",89540
AK,Alaska,Architectural and Engineering Managers,158110
AK,Alaska,Food Service Managers,58220
AK,Alaska,Lodging Managers,68670
AK,Alaska,Medical and Health Services Managers,121530
AK,Alaska,Natural Sciences Managers,105900
AK,Alaska,Postmasters and Mail Superintendents,48110
AK,Alaska,"Property, Real Estate, and Community Association Managers",69880
AK,Alaska,Social and Community Service Managers,79060
AK,Alaska,Emergency Management Directors,83940
AK,Alaska,"Managers, All Other",109710
AK,Alaska,Business and Financial Operations Occupations,77580
AK,Alaska,"Wholesale and Retail Buyers, Except Farm Products",56360
AK,Alaska,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",73600
AK,Alaska,"Claims Adjusters, Examiners, and Investigators",73840
AK,Alaska,Compliance Officers,75100
AK,Alaska,Cost Estimators,87880
AK,Alaska,Human Resources Specialists,68330
AK,Alaska,Labor Relations Specialists,89560
AK,Alaska,Logisticians,87050
AK,Alaska,Management Analysts,86270
AK,Alaska,"Meeting, Convention, and Event Planners",53730
AK,Alaska,Fundraisers,50330
AK,Alaska,"Compensation, Benefits, and Job Analysis Specialists",72620
AK,Alaska,Market Research Analysts and Marketing Specialists,64780
AK,Alaska,"Business Operations Specialists, All Other",78900
AK,Alaska,Accountants and Auditors,82180
AK,Alaska,Appraisers and Assessors of Real Estate,76820
AK,Alaska,Budget Analysts,82300
AK,Alaska,Financial Analysts,98120
AK,Alaska,Personal Financial Advisors,104460
AK,Alaska,Insurance Underwriters,*
AK,Alaska,Financial Examiners,62260
AK,Alaska,Loan Officers,75310
AK,Alaska,"Tax Examiners and Collectors, and Revenue Agents",85430
AK,Alaska,Tax Preparers,54790
AK,Alaska,"Financial Specialists, All Other",67930
AK,Alaska,Computer and Mathematical Occupations,82860
AK,Alaska,Computer Systems Analysts,80770
AK,Alaska,Information Security Analysts,93570
AK,Alaska,Computer Programmers,90640
AK,Alaska,"Software Developers, Applications",119120
AK,Alaska,"Software Developers, Systems Software",*
AK,Alaska,Web Developers,57110
AK,Alaska,Database Administrators,77820
AK,Alaska,Network and Computer Systems Administrators,85190
AK,Alaska,Computer Network Architects,115510
AK,Alaska,Computer User Support Specialists,57350
AK,Alaska,Computer Network Support Specialists,66900
AK,Alaska,"Computer Occupations, All Other",89380
AK,Alaska,Operations Research Analysts,89740
AK,Alaska,Statisticians,86010
AK,Alaska,Architecture and Engineering Occupations,105530
AK,Alaska,"Architects, Except Landscape and Naval",88050
AK,Alaska,Landscape Architects,91840
AK,Alaska,Cartographers and Photogrammetrists,61950
AK,Alaska,Surveyors,78750
AK,Alaska,Civil Engineers,120580
AK,Alaska,Computer Hardware Engineers,127130
AK,Alaska,Electrical Engineers,122050
AK,Alaska,"Electronics Engineers, Except Computer",94680
AK,Alaska,Environmental Engineers,123900
AK,Alaska,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",116630
AK,Alaska,Industrial Engineers,125740
AK,Alaska,Materials Engineers,108090
AK,Alaska,Mechanical Engineers,138370
AK,Alaska,"Mining and Geological Engineers, Including Mining Safety Engineers",116920
AK,Alaska,Petroleum Engineers,147930
AK,Alaska,"Engineers, All Other",111440
AK,Alaska,Architectural and Civil Drafters,61250
AK,Alaska,Electrical and Electronics Drafters,63310
AK,Alaska,Civil Engineering Technicians,71710
